instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingPersID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿ric.va.0004,﻿church,not recorded,English,,,,,,﻿Petersburg,﻿Petersburg,﻿VA,﻿VA,37.2275411655916,-77.4064432754198,,,,,,﻿tim_obrien_901,﻿Rev.,﻿Timothy O'Brien,,,,,,,1837,﻿Baltimore,Baltimore
﻿ric.va.0017,﻿church,not recorded,English,,,,,﻿Norfolk County,﻿Portsmouth,﻿Portsmouth,﻿VA,﻿VA,36.835604035665604,-76.3034753729257,,,,,,,,,,,,,,,1837,﻿Baltimore,Baltimore
﻿ric.va.0015,﻿church,not recorded,English,,,,,,﻿Norfolk,﻿Norfolk,﻿VA,﻿VA,36.8471492640561,-76.2823633523825,,,,,,﻿ale_hitselberger_901,﻿Rev.,﻿Alexander Hitselberger,,,,,,,1837,﻿Baltimore,Baltimore
﻿ric.va.0011,﻿church,not recorded,English,,,,,﻿Jefferson County,﻿Harper's Ferry,﻿Harper's Ferry,﻿VA,﻿WV,39.3227230468818,-77.731311919741,,,,﻿1st and 3d Sund.,,﻿ric_whelan_901,﻿Rev.,﻿Richard Whelan,,,﻿Dw. at Martinsburg,,,,1837,﻿Baltimore,Baltimore
﻿ric.va.0012,﻿church,not recorded,English,,,,,,﻿Winchester,,﻿VA,,39.3227230468818,-77.731311919741,,,,﻿2d Sund.,,﻿ric_whelan_901,﻿Rev.,﻿Richard Whelan,,,﻿Dw. at Martinsburg,,,,1837,﻿Baltimore,Baltimore
﻿ric.va.0009,﻿church,not recorded,English,,,,,﻿Berkeley County,﻿Martinsburg,﻿Martinsburg,﻿VA,﻿WV,39.455404309319704,-77.964527107009,,,,﻿4th Sund.,,﻿ric_whelan_901,﻿Rev.,﻿Richard Whelan,,,﻿Dw. at Martinsburg,,,,1837,﻿Baltimore,Baltimore
﻿ric.va.0010,﻿church,not recorded,English,,,,,,﻿Bath,,﻿VA,,39.455404309319704,-77.964527107009,,,,﻿5th Sund.,,﻿ric_whelan_901,﻿Rev.,﻿Richard Whelan,,,﻿Dw. at Martinsburg,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9014,﻿station,not recorded,English,,,,,,﻿Romney,,﻿VA,,39.455404309319704,-77.964527107009,,,,,,﻿h_myers_901,﻿Rev.,﻿H. Myers,,,,,,,1837,﻿Baltimore,Baltimore
﻿bal.md.9013,﻿station,not recorded,English,,,,,,﻿Waterford,,﻿VA,,39.455404309319704,-77.964527107009,,,,﻿visited occasionally,,﻿r_whelan_901,﻿Rev.,﻿R. Whelan,,,,,,,1837,﻿Baltimore,Baltimore
﻿whe.va.9000,﻿station,not recorded,English,,,,,﻿Jefferson County,﻿Shepherdstown,﻿Shepherdstown,﻿VA,﻿WV,39.429773601868895,-77.8081351475615,,,,﻿visited occasionally,,﻿r_whelan_901,﻿Rev.,﻿R. Whelan,,,,,,,1837,﻿Baltimore,Baltimore
