instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,attendingChurchNote,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,year,diocese,diocese_reg
﻿for.in.0092,﻿church,not recorded,English,,,,﻿White County,﻿White County,﻿Monticello,﻿Monticello,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0081,﻿attended from Logansport,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0093,﻿church,not recorded,English,,,,﻿Laporte County,﻿La Porte County,﻿Morgan,,﻿IN,,41.4305964,-86.898358,﻿for.in.0111,﻿attended from Plymouth,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0094,﻿church,not recorded,English,﻿church building,,,﻿Warren County,﻿Warren County,﻿Marshfield,﻿Marshfield,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0006,﻿attended from Attica,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0095,﻿church,not recorded,English,﻿church building,,,﻿Delaware County,﻿Delaware County,﻿Muncie,﻿Muncie,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0145,﻿attended from Union City,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0096,﻿church,﻿St. Ann's,English,,,,﻿Pulaski County,﻿Pulaski County,﻿Monterey,﻿Monterey,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0111,﻿attended from Plymouth,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0097,﻿church,not recorded,English,,,,,,﻿Monroeville,﻿Monroeville,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0001,﻿attended from Fort Wayne,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0098,﻿church,not recorded,English,﻿church building,,,,,﻿Montpelier,﻿Montpelier,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0001,﻿attended from Fort Wayne,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0100,﻿church,not recorded,English,,,,﻿Stark County,,﻿Madeiraville,﻿Medaryville,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0062,﻿attended from Lafayette,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0101,﻿church,not recorded,English,﻿church building,,,﻿Elkhart County,﻿Elkhart County,﻿Millersburg,﻿Millersburg,﻿IN,,﻿#REF!,﻿#REF!,﻿for.in.0045,﻿attended from Goshen,,,,,,,,,,,,1867,﻿FortWayne,FortWayne
﻿for.in.0102,﻿church,﻿St. Vincent de Paul's,English,,,,﻿Allen County,﻿Allen County,﻿New France,﻿New Haven,﻿IN,,﻿#REF!,﻿#REF!,,,,,﻿aug_adam_001,﻿Rev.,﻿Aug. Adam,,,,,,,1867,﻿FortWayne,FortWayne
